reg_id,Регион,Вышестоящая комиссия,№ УИК,Число избирателей на январь,МН пришли,МН ушли,исключенные в течение 4 дней,"Число избирателей, внесенных в списки избирателей",10.00,12.00,15.00,18.00,"1. Число избирателей, включенных в список избирателей","2. Число избирательных бюллетеней, полученных участковой избирательной комиссией","3. Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно","4. Число избирательных бюллетеней, выданных в помещении для голосования в день голосования","5. Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования",6. Число погашенных избирательных бюллетеней,7. Число избирательных бюллетеней в переносных ящиках для голосования,8. Число бюллетеней в стационарных ящиках для голосования,9. Число недействительных избирательных бюллетеней,10. Число действительных избирательных бюллетеней,11. Число утраченных избирательных бюллетеней,"12. Число избирательных бюллетеней, не учтенных при получении",13. Бабурин Сергей Николаевич,14. Грудинин Павел Николаевич,15. Жириновский Владимир Вольфович,16. Путин Владимир Владимирович,17. Собчак Ксения Анатольевна,18. Сурайкин Максим Александрович,19. Титов Борис Юрьевич,20. Явлинский Григорий Алексеевич,vidano,yavka
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1489,2087,194,190,34,1975,"0,0324","0,1327","0,3909","0,5063",1975,1800,0,1200,23,577,23,1197,13,1207,0,0,9,99,60,946,38,5,12,38,1223,"0,619240506329113"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1490,2405,124,246,45,2185,"0,0393","0,146","0,4191","0,5677",2207,2000,0,1372,35,593,35,1372,25,1382,0,0,10,147,49,1046,53,13,19,45,1407,"0,637516991391028"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1491,2204,59,235,35,1914,"0,0392","0,1458","0,3386","0,4373",1914,1800,0,1058,25,717,25,1054,11,1068,0,0,7,121,45,799,43,10,14,29,1083,"0,565830721003134"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1492,2410,173,252,45,2206,"0,0308","0,1372","0,3375","0,5145",2276,2000,0,1365,43,592,43,1361,9,1395,0,0,13,137,69,1050,54,5,22,45,1408,"0,618629173989455"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1493,2114,143,211,35,1968,"0,0396","0,1022","0,4064","0,5314",1979,1800,0,1155,39,606,39,1152,14,1177,0,0,18,104,67,905,35,6,9,33,1194,"0,603335017685699"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1494,2246,169,233,35,2110,"0,0345","0,1371","0,3934","0,561",2130,1800,0,1358,33,409,33,1355,19,1369,0,0,12,144,58,999,73,9,21,53,1391,"0,653051643192488"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1495,2184,113,214,35,2023,"0,0286","0,1243","0,3888","0,5476",2027,1800,0,1209,40,551,40,1209,17,1232,0,0,6,127,52,942,59,8,20,18,1249,"0,616181549087321"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1496,2481,134,283,46,2228,"0,0377","0,136","0,3456","0,5377",2321,2000,0,1354,36,610,36,1352,17,1371,0,0,15,111,66,1062,57,8,21,31,1390,"0,598879793192589"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1497,2487,84,259,45,2213,"0,0347","0,1612","0,4179","0,5457",2224,2000,0,1389,26,585,26,1389,14,1401,0,0,13,145,49,1058,55,7,19,55,1415,"0,636241007194244"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1498,2227,93,224,43,2016,"0,0426","0,163999999999999","0,4093","0,5812",2024,1800,0,1287,37,476,37,1286,16,1307,0,0,19,109,57,984,54,6,24,54,1324,"0,654150197628458"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1499,2267,257,258,8,2215,"0,0342","0,1459","0,4284","0,5894",2335,1800,0,1511,25,264,25,1502,23,1504,0,0,18,163,46,1108,70,12,28,59,1536,"0,657815845824411"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1500,2343,124,231,8,2180,"0,0293","0,1367","0,392","0,5163",2245,2000,0,1283,36,681,36,1283,12,1307,0,0,14,151,55,986,44,8,17,32,1319,"0,587527839643652"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1501,2212,87,248,33,1977,"0,0207","0,1299","0,3732","0,4935",2002,1800,0,1187,47,566,47,1179,21,1205,0,0,13,102,61,940,34,7,14,34,1234,"0,616383616383616"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1502,2283,94,291,30,2000,"0,0265","0,1321","0,3704","0,494",2011,1800,0,1145,27,628,27,1145,12,1160,0,0,10,81,50,916,40,9,16,38,1172,"0,582794629537543"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1503,2108,69,241,27,1869,"0,031","0,1552","0,3852","0,5158",1869,1800,0,1088,34,678,34,1088,17,1105,0,0,12,82,50,878,30,5,17,31,1122,"0,600321027287319"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1504,2410,98,220,38,2188,"0,0387","0,1145","0,3308","0,4984",2219,2000,0,1257,12,731,12,1254,12,1254,0,0,16,104,67,961,37,10,27,32,1269,"0,57187922487607"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1505,2420,50,250,37,2120,"0,0385","0,1498","0,4042","0,5288",2150,2000,0,1271,25,704,25,1271,8,1288,0,0,16,72,41,1082,34,13,14,16,1296,"0,602790697674418"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1506,2071,143,213,25,1960,"0,0443","0,1925","0,4482","0,5821",1979,1800,0,1262,33,505,33,1259,16,1276,0,0,14,109,76,983,47,11,12,24,1295,"0,654370894391106"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1507,2042,92,216,25,1841,"0,0402","0,1459","0,3735","0,5449",1850,1800,0,1138,29,633,29,1138,8,1159,0,0,9,91,48,894,47,7,15,48,1167,"0,63081081081081"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1508,798,216,6,0,605,"0,1983","0,5673","0,8059","0,929",648,650,0,589,15,46,15,589,11,593,0,0,4,10,25,541,4,3,1,5,604,"0,932098765432098"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1509,2791,115,283,20,2519,"0,032","0,1397","0,3855","0,4764",2649,2500,0,1544,12,944,12,1543,13,1542,0,0,8,131,46,1217,67,9,25,39,1556,"0,587391468478671"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1510,2436,82,232,21,2225,"0,0449","0,1517","0,4405","0,5102",2262,2000,0,1356,27,617,27,1349,12,1364,0,0,12,126,66,1039,50,11,14,46,1383,"0,611405835543766"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1511,2299,144,245,36,2103,"0,0312","0,1895","0,4147","0,5212",2143,1800,0,1419,21,360,21,1415,6,1430,0,0,8,107,49,1163,47,10,16,30,1440,"0,671955202986467"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1512,2579,231,230,30,2496,"0,0493","0,1813","0,4135","0,5747",2635,3000,0,1895,19,1086,19,1892,15,1896,0,0,19,176,82,1428,81,12,30,68,1914,"0,726375711574952"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1513,2496,124,266,26,2277,"0,0338","0,1582","0,4099","0,5404",2328,2000,0,1445,23,532,23,1443,23,1443,0,0,10,137,59,1110,51,11,35,30,1468,"0,630584192439862"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1514,2044,91,224,25,1844,"0,0244","0,1341","0,3449","0,4721",1902,1800,0,1147,10,643,10,1147,10,1147,0,0,7,89,69,868,46,16,19,33,1157,"0,608307045215562"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1515,2081,109,212,22,1896,"0,0248","0,1504","0,3805","0,5244",1909,1800,0,1187,23,590,23,1185,17,1191,0,0,13,130,53,879,45,9,29,33,1210,"0,633839706652697"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1516,2346,103,211,40,2146,"0,0347","0,1425","0,3536","0,4572",2183,2000,0,1163,18,819,18,1157,13,1162,0,0,7,129,54,882,35,4,20,31,1181,"0,540998625744388"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1517,2391,151,301,45,2290,"0,0282","0,1197","0,4107","0,5876",2453,2000,0,1715,12,273,12,1715,15,1712,0,0,9,216,77,1230,85,13,23,59,1727,"0,704035874439461"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1518,2605,146,270,41,2417,"0,0371","0,1174","0,3693","0,5371",2439,2500,0,1515,14,971,14,1515,31,1498,0,0,17,157,78,1106,58,8,26,48,1529,"0,626896268962689"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1519,2581,295,275,43,2493,"0,0362","0,1421","0,4092","0,5746",2527,2000,0,1566,110,324,110,1566,21,1655,0,0,14,156,85,1260,56,10,27,47,1676,"0,663237039968341"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1520,2496,129,265,43,2244,"0,029","0,1194","0,3712","0,5178",2252,2000,0,1324,45,631,45,1311,15,1341,0,0,16,132,55,1006,62,6,18,46,1369,"0,607904085257548"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1521,1804,176,203,26,1711,"0,0351","0,1444","0,4122","0,5635",1742,1500,0,1132,16,352,16,1132,11,1137,0,0,8,127,40,842,61,13,16,30,1148,"0,659012629161882"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1522,2248,86,247,44,1972,"0,043","0,1681","0,386","0,5903",2153,1800,0,1322,16,462,16,1321,14,1323,0,0,5,122,46,1005,67,8,26,44,1338,"0,621458430097538"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1523,2354,111,255,45,2117,"0,0377","0,1528","0,4397","0,5266",2165,2000,0,1443,12,545,12,1443,18,1437,0,0,11,151,48,1093,54,9,27,44,1455,"0,672055427251732"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1524,2367,60,258,46,2069,"0,0362","0,1296","0,4319","0,5537",2085,2000,0,1326,12,662,12,1322,4,1330,0,0,7,120,60,1036,45,6,24,32,1338,"0,641726618705036"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1525,2556,234,235,45,2444,"0,0294","0,1346","0,4246","0,5449",2459,2000,0,1511,17,472,17,1506,25,1498,0,0,25,148,50,1126,63,11,35,40,1528,"0,621390809272061"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1526,2428,302,249,10,2421,"0,0345","0,126","0,4212","0,4728",2499,2000,0,1595,14,391,14,1592,21,1585,0,0,12,188,42,1145,96,8,34,60,1609,"0,643857543017206"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1527,2535,77,238,45,2248,"0,02","0,141","0,3725","0,5521",2255,2000,0,1432,17,551,17,1429,21,1425,0,0,15,159,64,1037,60,15,23,52,1449,"0,642572062084257"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1528,2346,102,232,45,2133,"0,03","0,1133","0,3635","0,4415",2147,2000,0,1325,17,658,17,1322,9,1330,0,0,13,162,49,966,66,9,25,40,1342,"0,625058220773171"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1529,2580,214,254,43,2427,"0,0468","0,1544","0,4437","0,6184",2462,2000,0,1685,15,300,15,1685,31,1669,0,0,18,175,61,1254,82,13,30,36,1700,"0,690495532087733"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1530,2642,190,193,44,2535,"0,0296","0,1402","0,3845","0,5359",2547,2500,0,1571,17,912,17,1571,20,1568,0,0,26,159,51,1164,75,8,22,63,1588,"0,623478602277188"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1531,2387,160,186,42,2254,"0,0389","0,1395","0,3856","0,5207",2272,2000,0,1322,21,657,21,1319,14,1326,0,0,12,127,44,985,78,8,31,41,1343,"0,591109154929577"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1532,2460,304,286,29,2452,"0,0228","0,0932","0,3274","0,4456",2629,2000,0,1430,7,563,7,1428,17,1418,0,0,8,162,57,999,99,6,28,59,1437,"0,546595663750475"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1533,1832,251,197,10,2001,"0,0316","0,118","0,3646","0,5328",2105,1500,0,1236,7,257,7,1235,11,1231,0,0,5,142,71,903,63,7,20,20,1243,"0,590498812351543"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1534,1776,236,204,10,1953,"0,0347","0,1331","0,3718","0,5119",1977,2500,0,1204,0,1296,0,1203,10,1193,0,0,9,145,66,851,66,4,19,33,1204,"0,60900354071826"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1535,1721,103,150,10,1635,"0,0446","0,1553","0,3427","0,5265",1643,1500,0,981,2,517,2,976,13,965,0,0,4,81,51,711,40,8,24,46,983,"0,598295800365185"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1536,1468,254,271,20,1751,"0,037","0,1156","0,3341","0,5084",1785,1500,0,1072,7,421,7,1072,12,1067,0,0,3,106,38,796,67,4,19,34,1079,"0,604481792717086"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1537,0,333,0,0,1034,"0,1169","0,5946","0,7954","0,9286",1036,1500,0,788,219,493,219,788,0,1007,0,0,6,80,35,829,19,12,5,21,1007,"0,972007722007722"
78,город Санкт-Петербург,5 Территориальная избирательная комиссия №5,1538,0,1082,0,0,1187,"0,2789","0,599","0,9088","0,9719",1209,2000,0,1187,0,813,0,1185,22,1163,0,0,16,101,88,844,55,12,14,33,1187,"0,981803143093465"
78,город Санкт-Петербург,6 Территориальная избирательная комиссия №6,1058,2028,61,130,3,1922,"0,0234","0,1266","0,3626","0,5154",1950,1600,0,1113,16,471,16,1113,8,1121,0,0,18,94,50,877,42,7,13,20,1129,"0,578974358974359"
78,город Санкт-Петербург,6 Территориальная избирательная комиссия №6,1059,2338,67,121,5,2236,"0,0246","0,1386","0,4062","0,5307",2269,2000,0,1360,51,589,51,1359,23,1387,0,0,10,111,56,1083,45,11,17,54,1411,"0,621859850154252"
78,город Санкт-Петербург,6 Территориальная избирательная комиссия №6,1060,2041,94,113,6,1942,"0,0231","0,1371","0,3939","0,5207",1982,1600,0,1160,39,401,39,1160,10,1189,0,0,13,100,59,921,40,4,18,34,1199,"0,60494450050454"
