% пу,явка,Вышестоящая комиссия,№ УИК,"Число избирателей, внесенных в списки избирателей",10.00,12.00,15.00,18.00,"1. Число избирателей, включенных в список избирателей","2. Число избирательных бюллетеней, полученных участковой избирательной комиссией","3. Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно","4. Число избирательных бюллетеней, выданных в помещении для голосования в день голосования","5. Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования",6. Число погашенных избирательных бюллетеней,7. Число избирательных бюллетеней в переносных ящиках для голосования,8. Число бюллетеней в стационарных ящиках для голосования,9. Число недействительных избирательных бюллетеней,10. Число действительных избирательных бюллетеней,11. Число утраченных избирательных бюллетеней,"12. Число избирательных бюллетеней, не учтенных при получении",13. Бабурин Сергей Николаевич,14. Грудинин Павел Николаевич,15. Жириновский Владимир Вольфович,16. Путин Владимир Владимирович,17. Собчак Ксения Анатольевна,18. Сурайкин Максим Александрович,19. Титов Борис Юрьевич,20. Явлинский Григорий Алексеевич
0.802841918294849,0.667457024303497,11 Кингисеппская,478,1675,0.0812,0.246,0.4539,0.4633,1687,1500,0,1087,39,374,39,1087,16,1110,0,0,6,98,60,904,20,6,7,9
0.742424242424242,0.649950835791544,11 Кингисеппская,479,1994,0.0637,0.2433,0.4647,0.601,2034,2000,0,1280,42,678,42,1278,49,1271,0,0,8,136,63,980,27,8,15,34
0.889321901792673,0.900983146067416,2 Волосовская,48,1403,0.0356,0.1816,0.284,0.5219,1424,1400,0,901,382,117,382,901,9,1274,0,0,2,47,62,1141,10,4,5,3
0.799448022079117,0.631976744186047,11 Кингисеппская,480,1621,0.0851,0.2566,0.3588,0.5636,1720,1500,0,1031,56,413,56,1031,20,1067,0,0,7,103,45,869,15,11,7,10
0.744922826969943,0.681239623685667,11 Кингисеппская,481,1771,0.0811,0.2349,0.4644,0.6336,1807,1500,0,1194,37,269,37,1194,13,1218,0,0,10,147,78,917,29,12,13,12
0.812144212523719,0.662272441933459,11 Кингисеппская,482,1569,0.079,0.2573,0.3382,0.6227,1593,1500,0,1019,36,445,36,1018,9,1045,0,0,5,89,55,856,19,6,6,9
0.811320754716981,0.693263570961413,11 Кингисеппская,483,1416,0.095,0.284,0.5104,0.6848,1529,1400,0,997,63,340,63,997,13,1047,0,0,6,87,50,860,20,6,8,10
0.813810110974106,0.750925925925926,11 Кингисеппская,484,2075,0.0564,0.1999,0.3832,0.4692,2160,1700,0,1132,490,78,490,1132,17,1605,0,0,11,126,73,1320,34,7,14,20
0.777583187390543,0.697191697191697,11 Кингисеппская,485,1597,0.0848,0.2715,0.4424,0.5308,1638,1500,0,1106,36,358,36,1106,21,1121,0,0,11,118,57,888,16,8,8,15
0.779450841452613,0.695197044334975,11 Кингисеппская,486,1567,0.0999,0.2902,0.5357,0.6339,1624,1500,0,1095,34,371,34,1095,16,1113,0,0,8,110,64,880,21,7,7,16
0.799159663865546,0.667226890756302,11 Кингисеппская,487,1756,0.0934,0.2723,0.4684,0.5974,1785,1500,0,1156,35,309,35,1155,9,1181,0,0,2,115,66,951,17,8,8,14
0.785013380909902,0.670454545454546,11 Кингисеппская,488,1618,0.0773,0.4672,0.4738,0.6039,1672,1500,0,1084,37,379,37,1084,12,1109,0,0,9,112,58,880,14,9,8,19
0.778354978354978,0.671511627906977,11 Кингисеппская,489,1668,0.0933,0.2454,0.4806,0.6135,1720,1500,0,1140,15,345,15,1140,16,1139,0,0,8,110,53,899,28,12,11,18
0.853846153846154,0.880361173814898,2 Волосовская,49,429,0.0256,0.1363,0.3908,0.4751,443,400,0,282,108,10,108,282,6,384,0,0,0,22,23,333,4,0,0,2
0.787456445993031,0.66090961427749,11 Кингисеппская,490,1713,0.0933,0.2989,0.5075,0.6141,1737,1500,0,1136,12,352,12,1136,14,1134,0,0,5,95,58,904,25,12,20,15
0.760522496371553,0.69436052366566,11 Кингисеппская,491,1958,0.0774,0.2329,0.4737,0.5738,1986,1700,0,1356,23,321,23,1355,21,1357,0,0,10,146,95,1048,20,10,14,14
0.783466995681678,0.692439128577531,11 Кингисеппская,492,2275,0.0778,0.2375,0.481,0.5884,2341,2000,0,1594,27,379,27,1594,19,1602,0,0,12,152,92,1270,28,11,17,20
0.760299625468165,0.67367535744323,11 Кингисеппская,493,990,0.1087,0.3296,0.5263,0.6257,1189,1000,0,780,21,199,21,780,12,789,0,0,8,89,42,609,19,4,6,12
0.753564154786151,0.67911479944675,11 Кингисеппская,494,730,0.1178,0.3243,0.5339,0.6301,723,700,0,467,24,209,24,467,8,483,0,0,7,55,29,370,13,3,1,5
0.828532235939643,0.712609970674487,11 Кингисеппская,495,1038,0.1137,0.2883,0.3929,0.5978,1023,900,0,627,102,171,102,627,10,719,0,0,7,43,42,604,19,2,0,2
0.776119402985075,0.872964169381108,11 Кингисеппская,496,906,0.1468,0.3666,0.6212,0.7704,921,895,0,755,49,91,49,755,12,792,0,0,1,73,74,624,13,1,3,3
0.83989834815756,0.700177935943061,11 Кингисеппская,497,1067,0.0951,0.2564,0.5108,0.6169,1124,1200,0,676,111,413,111,676,7,780,0,0,7,50,44,661,6,6,5,1
0.805714285714286,0.78125,11 Кингисеппская,498,220,0.1636,0.2955,0.5727,0.7455,224,200,0,143,32,25,32,143,1,174,0,0,0,15,18,141,0,0,0,0
0.807017543859649,0.775510204081633,11 Кингисеппская,499,152,0.1053,0.2895,0.5294,0.7255,147,130,0,85,29,16,29,85,2,112,0,0,0,10,6,92,2,1,1,0
0.774931381518756,0.670141017780503,1 Бокситогорская,5,1654,0.0932,0.3062,0.5112,0.5968,1631,1500,0,997,96,407,96,997,13,1080,0,0,9,127,60,847,14,7,6,10
0.862332695984704,0.822327044025157,2 Волосовская,50,630,0.1317,0.2373,0.4803,0.6772,636,600,0,449,74,77,74,449,6,517,0,0,2,29,28,451,2,0,0,5
0.849295774647887,0.789766407119021,11 Кингисеппская,500,1215,0.0682,0.2336,0.4007,0.544,899,1200,0,534,176,490,176,534,8,702,0,0,4,42,38,603,6,4,1,4
0.788170563961486,0.645948434622468,11 Кингисеппская,501,2113,0.118,0.2271,0.4631,0.6202,2172,1860,51,1273,130,406,181,1273,25,1429,0,0,7,135,98,1146,17,7,12,7
0.77191235059761,0.801916932907348,11 Кингисеппская,502,1431,0.1423,0.2968,0.4997,0.6616,1252,1200,0,905,99,196,99,905,13,991,0,0,9,94,73,775,23,3,7,7
0.845454545454545,0.882352941176471,11 Кингисеппская,503,387,0.1289,0.3018,0.5352,0.8241,374,400,0,264,66,70,66,264,4,326,0,0,3,28,14,279,1,0,0,1
0.787954830614806,0.691240242844753,11 Кингисеппская,504,1156,0.154,0.3865,0.5769,0.665,1153,1000,0,749,48,203,48,749,13,784,0,0,3,70,58,628,12,3,6,4
0.803648068669528,0.675852066715011,11 Кингисеппская,505,1343,0.0916,0.2331,0.4058,0.5011,1379,1300,0,693,239,368,239,693,24,908,0,0,11,77,54,749,5,1,4,7
0.860670194003527,0.750330250990753,11 Кингисеппская,506,757,0.0831,0.3049,0.4935,0.6793,757,800,0,471,97,232,97,470,2,565,0,0,4,13,49,488,7,1,2,1
0.816666666666667,0.745906267645398,11 Кингисеппская,507,1645,0.1213,0.2856,0.5496,0.644,1771,1700,0,1228,93,379,93,1227,14,1306,0,0,6,112,65,1078,18,4,11,12
0.845454545454545,0.758620689655172,11 Кингисеппская,508,269,0.119,0.3123,0.5279,0.7435,290,300,0,190,30,80,30,190,3,217,0,0,1,13,14,186,0,1,0,2
0.843137254901961,0.82258064516129,11 Кингисеппская,509,234,0.1282,0.278,0.4772,0.5809,248,250,0,158,46,46,46,158,0,204,0,0,0,15,10,172,1,4,1,1
0.888429752066116,0.847635726795096,2 Волосовская,51,537,0.1078,0.223,0.3154,0.6308,571,500,0,441,43,16,43,441,0,484,0,0,2,12,28,430,6,2,3,1
0.886486486486487,0.787234042553192,11 Кингисеппская,510,230,0.0968,0.1871,0.3387,0.3903,235,250,0,130,55,65,55,130,0,185,0,0,0,10,7,164,2,1,0,1
0.778924097273397,0.822424242424242,11 Кингисеппская,511,1953,0.0958,0.2201,0.476,0.5639,1650,1800,0,1240,117,443,117,1240,14,1343,0,0,13,127,93,1057,21,8,14,10
0.751778093883357,0.767886400873839,11 Кингисеппская,512,1729,0.1153,0.252,0.5538,0.6874,1831,2000,0,1336,70,594,70,1336,26,1380,0,0,15,149,85,1057,27,14,20,13
0.773448773448773,0.787052810902896,11 Кингисеппская,513,1674,0.107,0.2872,0.5977,0.6931,1761,2000,0,1285,101,614,101,1285,22,1364,0,0,14,147,85,1072,20,5,9,12
0.731127197518097,0.622265122265122,11 Кингисеппская,514,1462,0.0986,0.2171,0.4542,0.5933,1554,1400,0,936,31,433,31,936,9,958,0,0,5,152,48,707,23,6,4,13
0.78334417696812,0.691408007197481,12 Киришская,515,2197,0.0714,0.2881,0.5043,0.5681,2223,2000,0,1516,21,463,21,1516,16,1521,0,0,14,158,91,1204,14,11,17,12
0.726554787759131,0.728253055355859,12 Киришская,516,2731,0.0549,0.2382,0.5072,0.6128,2782,2500,0,2007,19,474,19,2007,30,1996,0,0,14,255,135,1472,48,7,27,38
0.766086956521739,0.676868746321366,12 Киришская,517,1670,0.0789,0.2688,0.5003,0.5929,1699,1500,0,1120,30,350,30,1120,8,1142,0,0,18,126,67,881,23,4,9,14
0.755988023952096,0.668,12 Киришская,518,1966,0.0659,0.2596,0.4902,0.6995,2000,1700,0,1304,32,364,32,1304,13,1323,0,0,7,163,74,1010,33,9,13,14
0.760065735414955,0.680648769574944,12 Киришская,519,1760,0.0686,0.2705,0.5101,0.6027,1788,1500,0,1188,29,283,29,1188,6,1211,0,0,7,141,79,925,29,8,13,9
0.801147227533461,0.682767624020888,2 Волосовская,52,1516,0.0711,0.1902,0.3529,0.5157,1532,1400,0,921,125,354,125,921,15,1031,0,0,7,105,47,838,14,10,3,7
0.764371446620341,0.683347713546161,12 Киришская,520,2293,0.0601,0.2378,0.4896,0.5995,2318,2000,0,1540,44,416,44,1539,23,1560,0,0,13,186,87,1210,18,7,16,23
0.776176024279211,0.661314601103864,12 Киришская,521,1954,0.0691,0.2677,0.4643,0.5891,1993,1700,0,1256,62,382,62,1256,14,1304,0,0,10,125,80,1023,36,5,14,11
0.77403156384505,0.681329423264907,12 Киришская,522,1976,0.0704,0.2733,0.5083,0.6121,2046,2000,0,1375,19,606,19,1375,17,1377,0,0,13,142,82,1079,25,10,13,13
0.750823994726434,0.681797752808989,12 Киришская,523,2175,0.0824,0.2921,0.4952,0.5947,2225,2000,0,1461,56,483,56,1461,15,1502,0,0,13,179,86,1139,45,9,16,15
0.742424242424242,0.726772195457674,12 Киришская,524,2833,0.0949,0.2691,0.5349,0.6491,2906,2500,0,2063,49,388,49,2063,30,2082,0,0,18,275,140,1568,31,9,24,17
0.729847494553377,0.6759941089838,12 Киришская,525,2007,0.0716,0.2732,0.5224,0.6135,2037,1900,0,1318,59,523,59,1318,11,1366,0,0,16,184,85,1005,29,18,14,15
0.758379888268157,0.685823754789272,12 Киришская,526,2058,0.0724,0.2413,0.4943,0.6193,2088,2000,0,1395,37,568,37,1395,13,1419,0,0,6,163,97,1086,20,6,20,21
0.735364875701684,0.671513193322563,12 Киришская,527,1840,0.0705,0.2915,0.5166,0.6008,1857,1500,0,1209,38,253,38,1209,15,1232,0,0,19,137,89,917,30,12,18,10
0.753690753690754,0.639662027833002,12 Киришская,528,1905,0.0735,0.2887,0.4838,0.5737,2012,1600,0,1255,32,313,32,1255,13,1274,0,0,5,159,99,970,12,8,10,11
0.75130890052356,0.690465431540895,12 Киришская,529,2187,0.064,0.2735,0.5326,0.6043,2213,2000,0,1482,46,472,46,1482,7,1521,0,0,19,170,100,1148,31,15,19,19
0.804432855280313,0.664644714038128,2 Волосовская,53,1138,0.0562,0.1575,0.4105,0.4617,1154,1000,0,557,210,233,210,557,4,763,0,0,6,62,60,617,3,4,5,6
0.771943573667712,0.629501726689689,12 Киришская,530,1999,0.055,0.2539,0.4527,0.5652,2027,1900,0,1223,53,624,53,1223,14,1262,0,0,11,146,83,985,6,14,11,6
0.755336617405583,0.640378548895899,12 Киришская,531,1822,0.0908,0.2693,0.4775,0.5716,1902,1500,0,1175,43,282,43,1175,10,1208,0,0,12,139,72,920,26,12,14,13
0.757109915449654,0.609367681498829,12 Киришская,532,1990,0.0899,0.245,0.4746,0.5744,2135,1900,0,1251,50,599,50,1251,11,1290,0,0,12,153,84,985,20,12,8,16
0.761584454409567,0.674055415617129,12 Киришская,533,1945,0.1063,0.2794,0.5221,0.6127,1985,1700,0,1302,36,362,36,1302,12,1326,0,0,11,137,89,1019,27,14,19,10
0.737871107892831,0.612145390070922,12 Киришская,534,2113,0.0757,0.2566,0.4864,0.5493,2256,2000,0,1358,23,619,23,1358,22,1359,0,0,8,155,102,1019,33,8,15,19
0.768072289156627,0.726477024070022,12 Киришская,535,835,0.1663,0.3533,0.5631,0.7827,914,804,0,611,53,140,53,611,10,654,0,0,7,63,53,510,10,3,5,3
0.761336515513127,0.62258543833581,12 Киришская,536,654,0.0594,0.2139,0.3741,0.5317,673,627,0,325,94,208,94,325,14,405,0,0,3,40,31,319,6,3,2,1
0.783174327840416,0.716770186335404,12 Киришская,537,1571,0.0933,0.2662,0.6403,0.6667,1610,1523,0,824,330,369,330,823,14,1139,0,0,11,122,71,903,17,4,8,3
0.867549668874172,0.747524752475248,12 Киришская,538,185,0.0963,0.3969,0.7121,0.7376,202,162,0,111,40,11,40,111,1,150,0,0,1,7,5,131,2,2,2,0
0.763565891472868,0.778672032193159,12 Киришская,539,926,0.0774,0.3453,0.6424,0.7042,994,807,0,680,94,33,94,680,10,764,0,0,7,75,55,591,18,2,10,6
0.807768924302789,0.565952649379932,2 Волосовская,54,1633,0.0472,0.1762,0.3672,0.479,1774,1700,0,882,122,696,122,882,4,1000,0,0,6,96,54,811,11,8,6,8
0.804347826086956,0.673170731707317,12 Киришская,540,826,0.1017,0.2781,0.4922,0.5774,820,702,0,490,62,150,62,490,3,549,0,0,2,49,46,444,4,1,1,2
0.8671875,0.707182320441989,12 Киришская,541,180,0.0884,0.4176,0.5824,0.6813,181,163,0,100,28,35,28,100,1,127,0,0,2,6,5,111,0,1,2,0
0.736842105263158,0.678571428571429,12 Киришская,542,156,0.1465,0.3681,0.6108,0.6488,168,126,0,92,22,12,22,92,0,114,0,0,0,16,10,84,1,0,1,2
0.767353165522502,0.792270531400966,12 Киришская,543,1565,0.0971,0.3605,0.6727,0.7489,1656,1500,0,1191,121,188,121,1190,27,1284,0,0,7,122,113,1006,14,4,6,12
0.806034482758621,0.741214057507987,12 Киришская,544,303,0.0726,0.3246,0.6471,0.7296,313,326,0,174,58,94,58,174,1,231,0,0,0,20,15,187,5,0,1,3
0.82319391634981,0.899145299145299,12 Киришская,545,577,0.1948,0.4313,0.7607,0.841,585,700,0,443,83,174,83,443,9,517,0,0,4,48,24,433,3,1,4,0
0.784760408483896,0.581544084056647,13 Кировская,546,2127,0.0606,0.2017,0.409,0.5299,2189,2000,0,1245,28,727,28,1245,12,1261,0,0,9,103,75,999,18,14,19,24
0.789043336058872,0.602759980285855,13 Кировская,547,1957,0.0542,0.1993,0.4356,0.5321,2029,2000,0,1174,49,777,49,1174,19,1204,0,0,8,92,59,965,30,10,19,21
0.772954924874791,0.614358974358974,13 Кировская,548,1903,0.0603,0.2065,0.4714,0.5385,1950,1800,0,1163,35,602,35,1163,12,1186,0,0,16,116,57,926,35,8,13,15
0.803935860058309,0.652112007593735,13 Кировская,549,2011,0.0602,0.2367,0.5039,0.5637,2107,2000,0,1257,117,626,116,1256,9,1363,0,0,12,119,49,1103,40,12,10,18
0.888040712468193,0.796352583586626,2 Волосовская,55,960,0.0676,0.1346,0.2778,0.6925,987,900,0,520,266,114,266,520,7,779,0,0,3,38,33,698,3,0,2,2
0.792586750788644,0.628033680039624,13 Кировская,550,1974,0.0821,0.2279,0.4291,0.547,2019,2000,0,1235,33,732,33,1235,11,1257,0,0,10,94,78,1005,29,9,10,22
0.797723292469352,0.574157868275515,13 Кировская,551,1931,0.0465,0.1767,0.3956,0.5018,1989,2000,0,1086,56,858,56,1086,16,1126,0,0,9,87,60,911,25,9,5,20
0.801581027667984,0.604295942720764,13 Кировская,552,2024,0.0467,0.1697,0.416,0.5461,2095,2000,0,1238,28,734,28,1237,14,1251,0,0,10,125,40,1014,24,9,15,14
0.793436293436294,0.623095429029671,13 Кировская,553,2263,0.0893,0.2479,0.4993,0.5661,2494,2100,0,1461,93,546,93,1461,12,1542,0,0,9,133,76,1233,33,9,20,29
0.802781289506953,0.6328,13 Кировская,554,1226,0.0904,0.1971,0.502,0.592,1250,1100,0,766,25,309,25,766,7,784,0,0,4,54,45,635,17,6,8,15
0.810810810810811,0.581868640148011,13 Кировская,555,1034,0.0773,0.2357,0.4432,0.5178,1081,1000,0,586,43,371,43,586,2,627,0,0,3,46,37,510,7,5,5,14
0.838235294117647,0.549865229110512,13 Кировская,556,368,0.0842,0.1984,0.4135,0.5175,371,360,0,181,23,156,23,181,0,204,0,0,2,13,9,171,2,2,4,1
0.798314268512944,0.654194564789287,13 Кировская,557,2322,0.0624,0.1938,0.4493,0.5786,2539,2200,0,1619,42,539,42,1619,22,1639,0,0,13,119,93,1326,37,15,16,20
0.78168362627197,0.538576406172225,13 Кировская,558,1795,0.0685,0.1357,0.3926,0.5109,2009,1900,0,1013,69,818,69,1012,18,1063,0,0,8,86,64,845,21,10,10,19
0.779545454545455,0.631578947368421,13 Кировская,559,1949,0.095,0.2351,0.4175,0.5271,2090,2000,0,1244,76,680,76,1244,15,1305,0,0,11,108,79,1029,40,13,11,14
0.808401639344262,0.728285077951002,2 Волосовская,56,1344,0.0401,0.1114,0.2992,0.5342,1347,1300,0,755,226,319,226,750,49,927,0,0,1,67,49,789,5,7,3,6
0.842342342342342,0.650073206442167,13 Кировская,560,682,0.132,0.2933,0.4357,0.5154,683,730,0,360,84,286,84,360,8,436,0,0,4,17,18,374,5,1,5,12
0.887052341597796,0.66,13 Кировская,561,487,0.092,0.2165,0.394,0.5497,550,630,0,271,92,267,92,271,3,360,0,0,1,17,12,322,4,1,2,1
0.832699619771863,0.674358974358974,13 Кировская,562,766,0.103,0.2924,0.4903,0.5225,780,800,0,500,26,274,26,500,5,521,0,0,4,32,28,438,8,3,5,3
0.788461538461538,0.655944055944056,13 Кировская,563,665,0.0997,0.2441,0.4493,0.5938,715,660,0,465,4,191,4,464,2,466,0,0,2,44,23,369,12,1,5,10
0.793911007025761,0.599719101123595,13 Кировская,564,2763,0.0739,0.22,0.4617,0.5968,2848,2500,0,1638,70,792,70,1638,15,1693,0,0,8,130,93,1356,37,11,22,36
0.772594752186589,0.661396066332433,13 Кировская,565,2490,0.0767,0.2679,0.5883,0.6234,2593,2400,0,1667,48,685,48,1667,14,1701,0,0,14,146,94,1325,54,14,23,31
0.793980280228334,0.678999295278365,13 Кировская,566,2764,0.0981,0.2635,0.5142,0.6261,2838,2500,0,1892,35,573,35,1892,18,1909,0,0,8,177,77,1530,53,15,23,26
0.784789644012945,0.625589225589226,13 Кировская,567,2884,0.0785,0.2417,0.3838,0.5713,2970,2500,0,1809,49,642,49,1805,14,1840,0,0,8,177,84,1455,58,10,14,34
0.77848504137492,0.637211187677341,13 Кировская,568,2396,0.0691,0.2891,0.4815,0.6011,2467,2400,0,1546,26,828,26,1545,20,1551,0,0,11,139,77,1223,35,13,18,35
0.782404692082112,0.633593459680416,13 Кировская,569,2625,0.0747,0.2514,0.4221,0.5382,2691,2500,0,1679,26,795,26,1679,20,1685,0,0,16,143,95,1334,49,11,9,28
0.842285714285714,0.781802120141343,2 Волосовская,57,1100,0.0509,0.225,0.4293,0.6844,1132,1000,0,738,147,115,147,728,13,862,0,0,4,52,53,737,4,6,1,5
0.802857142857143,0.6605054696341,13 Кировская,570,2572,0.0486,0.2008,0.4381,0.605,2651,2500,0,1545,206,749,206,1544,19,1731,0,0,7,127,81,1405,44,7,23,37
0.760266370699223,0.658767772511848,13 Кировская,571,2640,0.0605,0.2174,0.5188,0.6189,2743,2500,0,1781,26,693,26,1776,12,1790,0,0,22,190,89,1370,46,22,23,28
0.778484673221516,0.600963192294462,13 Кировская,572,2777,0.0575,0.1707,0.3941,0.5014,2907,2500,0,1621,126,753,126,1603,25,1704,0,0,10,182,62,1346,49,10,18,27
0.815899581589958,0.669464428457234,13 Кировская,573,2490,0.0695,0.2047,0.4228,0.5631,2502,2500,0,1633,42,825,42,1631,24,1649,0,0,14,114,66,1365,36,9,17,28
0.798429319371728,0.683720930232558,13 Кировская,574,2682,0.0783,0.2098,0.4296,0.6088,2795,2500,0,1875,36,589,36,1874,20,1890,0,0,15,183,72,1525,38,11,25,21
0.789840637450199,0.681051921780175,13 Кировская,575,1451,0.0613,0.2309,0.4297,0.5827,1483,1300,0,965,45,290,45,959,6,998,0,0,7,107,45,793,22,8,7,9
0.8,0.702145214521452,13 Кировская,576,1191,0.0604,0.2481,0.3892,0.4666,1212,1200,0,784,67,349,67,783,9,841,0,0,9,77,44,680,15,4,5,7
0.835748792270531,0.699324324324324,13 Кировская,577,283,0.1193,0.3045,0.4949,0.6395,296,320,0,196,11,113,11,196,2,205,0,0,1,6,17,173,5,0,2,1
0.853627760252366,0.807849133537207,13 Кировская,578,1945,0.1068,0.2988,0.517,0.603,1962,1950,0,1550,35,365,35,1550,11,1574,0,0,5,103,77,1353,11,6,9,10
0.813702848344881,0.643598615916955,13 Кировская,579,1992,0.0967,0.2621,0.4861,0.6701,2023,2020,0,1271,31,718,31,1268,20,1279,0,0,5,99,77,1057,23,7,1,10
0.839050131926121,0.803817603393425,2 Волосовская,58,880,0.0795,0.1685,0.3483,0.5027,943,800,0,551,207,42,207,551,9,749,0,0,5,40,52,636,6,5,2,3
0.897058823529412,0.937931034482759,13 Кировская,580,145,0.1724,0.4621,0.7103,0.8483,145,140,0,130,6,4,6,130,1,135,0,0,0,3,5,122,0,0,2,3
0.85,0.750670241286863,13 Кировская,581,713,0.1161,0.2688,0.5776,0.7328,746,750,0,445,115,190,115,445,3,557,0,0,2,29,33,476,8,3,2,4
0.835766423357664,0.773239436619719,13 Кировская,582,688,0.1119,0.3677,0.6424,0.7718,710,680,0,501,48,131,48,500,5,543,0,0,6,35,26,458,1,5,8,4
0.810495626822157,0.521276595744681,13 Кировская,583,1300,0.0623,0.1625,0.367,0.4641,1316,1300,0,626,60,614,60,626,9,677,0,0,3,55,43,556,7,3,2,8
0.831050228310502,0.534146341463415,13 Кировская,584,809,0.0507,0.1496,0.3572,0.4933,820,800,0,403,35,362,35,403,1,437,0,0,2,25,41,364,4,1,0,0
0.816443594646271,0.552854122621565,13 Кировская,585,934,0.0759,0.2096,0.4127,0.4931,946,950,0,426,97,427,97,426,4,519,0,0,4,42,33,427,4,5,2,2
0.830645161290323,0.541012216404887,13 Кировская,586,1130,0.0876,0.2386,0.4199,0.5092,1146,1100,0,562,58,480,58,562,2,618,0,0,9,48,28,515,6,2,1,9
0.816225165562914,0.683257918552036,13 Кировская,587,872,0.1283,0.3052,0.5306,0.6366,884,1050,0,548,56,446,56,548,11,593,0,0,1,28,49,493,12,3,2,5
0.81619937694704,0.75,13 Кировская,588,420,0.0905,0.2844,0.4846,0.7092,428,480,0,249,72,159,72,249,2,319,0,0,1,20,22,262,6,2,3,3
0.855769230769231,0.825396825396825,13 Кировская,589,125,0.128,0.328,0.6825,0.7857,126,160,0,92,12,56,12,92,3,101,0,0,1,9,2,89,0,0,0,0
0.873003194888179,0.8646408839779,2 Волосовская,59,1401,0.0642,0.1784,0.364,0.676,1448,1400,0,1150,102,148,102,1150,14,1238,0,0,6,63,51,1093,10,5,4,6
0.902564102564102,0.805785123966942,13 Кировская,590,241,0.0664,0.2739,0.3983,0.7521,242,265,0,113,82,70,82,113,1,194,0,0,1,6,8,176,2,1,0,0
0.87012987012987,0.693693693693694,13 Кировская,591,111,0.1441,0.3784,0.6306,0.6757,111,115,0,38,39,38,39,38,0,77,0,0,3,2,4,67,0,0,1,0
0.817880794701987,0.890855457227139,13 Кировская,592,335,0.181,0.4395,0.6862,0.8118,339,340,0,275,27,38,27,275,6,296,0,0,1,21,14,247,9,1,1,2
0.852813852813853,0.783050847457627,13 Кировская,593,295,0.078,0.1763,0.4915,0.7322,295,310,0,129,102,79,102,129,2,229,0,0,0,10,12,197,5,3,1,1
0.78644382544104,0.6331569664903,15 Лодейнопольская,594,1730,0.0728,0.1971,0.4341,0.5534,1701,1500,0,941,136,423,136,941,4,1073,0,0,11,99,83,847,13,7,8,5
0.751929437706726,0.619958988380041,15 Лодейнопольская,595,1472,0.0421,0.2126,0.4701,0.553,1463,1300,0,776,131,393,131,776,11,896,0,0,9,100,65,682,18,9,5,8
0.764150943396226,0.644226273959794,15 Лодейнопольская,596,2150,0.047,0.224,0.434,0.5332,2139,1900,0,1233,145,522,145,1233,16,1362,0,0,8,148,82,1053,24,15,19,13
0.792507204610951,0.619259919750334,15 Лодейнопольская,597,2233,0.0551,0.2341,0.4775,0.576,2243,2000,0,1279,110,611,110,1278,20,1368,0,0,10,121,77,1100,27,12,12,9
0.77832512315271,0.644853875476493,15 Лодейнопольская,598,1600,0.0688,0.2438,0.5044,0.6441,1574,1400,0,949,66,385,66,949,6,1009,0,0,7,83,66,790,22,10,15,16
0.798568507157464,0.626923076923077,15 Лодейнопольская,599,1556,0.0604,0.2058,0.4519,0.5808,1560,1400,0,913,65,422,65,913,13,965,0,0,7,92,47,781,17,8,7,6
0.783829309376755,0.7124,1 Бокситогорская,6,2503,0.0836,0.2979,0.5061,0.6241,2500,2100,0,1548,233,319,233,1548,19,1762,0,0,16,181,110,1396,27,7,15,10
0.870162297128589,0.793855302279485,2 Волосовская,60,942,0.0786,0.1966,0.4647,0.6058,1009,900,0,668,133,99,133,668,8,793,0,0,6,47,29,697,7,3,2,2
0.815068493150685,0.541743970315399,15 Лодейнопольская,600,545,0.0606,0.1855,0.411,0.5111,539,500,0,272,20,208,20,272,1,291,0,0,1,28,15,238,3,1,2,3
0.838709677419355,0.913555992141454,15 Лодейнопольская,601,509,0.1749,0.2436,0.6621,0.8448,509,550,0,203,262,85,262,203,4,461,0,0,9,11,41,390,4,3,1,2
0.714285714285714,0.666044776119403,15 Лодейнопольская,602,536,0.0672,0.2481,0.4851,0.5933,536,400,0,335,22,43,22,335,8,349,0,0,4,48,31,255,3,3,3,2
0.755555555555556,0.56890012642225,15 Лодейнопольская,603,823,0.0716,0.2303,0.4162,0.5075,791,700,0,423,27,250,27,423,9,441,0,0,6,43,35,340,4,3,7,3
0.730796335447498,0.766612641815235,15 Лодейнопольская,604,1871,0.054,0.2368,0.4706,0.7202,1851,1700,0,1221,198,281,198,1221,11,1408,0,0,26,92,122,1037,34,27,31,39
0.813519813519813,0.578556979096426,15 Лодейнопольская,605,1568,0.0568,0.1748,0.3687,0.4708,1483,1400,0,707,151,542,151,707,6,852,0,0,4,73,58,698,7,3,8,1
0.773305084745763,0.697193500738553,15 Лодейнопольская,606,687,0.1237,0.3275,0.5837,0.6579,677,600,0,421,51,128,51,421,2,470,0,0,4,49,40,365,3,2,5,2
0.824175824175824,0.748971193415638,15 Лодейнопольская,607,243,0.1317,0.2675,0.6049,0.7119,243,200,0,156,26,18,26,156,2,180,0,0,2,16,8,150,3,1,0,0
0.9,0.746268656716418,15 Лодейнопольская,608,200,0.12,0.2985,0.5373,0.607,201,200,0,120,30,50,30,120,3,147,0,0,1,3,7,135,1,0,0,0
0.895454545454546,0.785714285714286,15 Лодейнопольская,609,280,0.025,0.075,0.3643,0.4643,280,300,0,174,46,80,46,174,2,218,0,0,0,5,10,197,2,1,2,1
